game_num,round_num,player,discount_rate,offer,value,items,your_side_of_current_offer,outside_offer,accepting_an_offer_worse_than_outside_offer,making_an_offer_worse_for_you_than_your_outside_offer,walking_away_from_an_offer_better_than_your_outside_offer,offer_no_items_or_all_items,making_offer_worse_than_previous
0,1,1,1.0,"[3, 0, 1, 0, 4]",586.0,[5 3 3 3 4],,504.0,False,False,False,False,False
1,1,1,1.0,"[1, 3, 0, 1, 2]",1269.0,[4 3 5 3 6],,598.0,False,False,False,False,False
2,1,1,1.0,"[0, 0, 1, 1, 3]",1312.0,[9 2 5 4 3],,140.0,False,False,False,False,False
2,1,2,1.0,"[0, 0, 3, 1, 2]",1262.7,[9 2 5 4 3],1262.7,985.0,False,False,False,False,False
2,2,1,0.9,"[5, 0, 2, 2, 1]",683.1,[9 2 5 4 3],683.1,126.0,False,False,False,False,False
2,2,2,0.9,"[1, 0, 4, 0, 3]",991.44,[9 2 5 4 3],991.44,886.5,False,False,False,False,False
2,3,1,0.81,"[1, 0, 4, 0, 3]",909.6300000000001,[9 2 5 4 3],,113.4,False,False,False,False,False
3,1,1,1.0,"[1, 6, 0, 1, 4]",647.0,[5 6 3 4 6],,867.0,False,True,False,False,False
3,1,2,1.0,"[0, 6, 3, 1, 6]",661.5,[5 6 3 4 6],661.5,252.0,False,False,False,False,False
3,2,1,0.9,"[3, 3, 0, 0, 0]",718.2,[5 6 3 4 6],718.2,780.3000000000001,False,True,False,False,False
3,2,2,0.9,"[3, 3, 0, 0, 0]",675.9,[5 6 3 4 6],,226.8,False,False,False,False,False
4,1,1,1.0,"[3, 0, 0, 2, 2]",487.0,[7 0 3 4 4],,839.0,False,True,False,False,False
4,1,2,1.0,"[2, 0, 1, 2, 2]",364.5,[7 0 3 4 4],364.5,385.0,False,True,False,False,False
4,2,1,0.9,[],,[7 0 3 4 4],,,,,,,
5,1,1,1.0,"[0, 0, 4, 2, 4]",542.0,[2 3 5 3 4],,96.0,False,False,False,False,False
6,1,1,1.0,"[1, 1, 2, 2, 1]",1119.0,[5 3 5 7 2],,213.0,False,False,False,False,False
6,1,2,1.0,"[2, 1, 2, 2, 1]",833.4,[5 3 5 7 2],833.4,622.0,False,False,False,False,False
6,2,1,0.9,"[2, 1, 2, 2, 1]",927.0,[5 3 5 7 2],,191.70000000000002,False,False,False,False,False
7,1,1,1.0,"[5, 4, 2, 0, 0]",546.0,[5 4 2 6 1],,621.0,False,True,False,False,False
7,1,2,1.0,"[2, 1, 1, 6, 1]",230.4,[5 4 2 6 1],230.4,722.0,False,True,False,False,True
7,2,1,0.9,[],,[5 4 2 6 1],,,,,,,
8,1,1,1.0,"[0, 0, 3, 2, 2]",365.0,[2 1 7 4 4],,196.0,False,False,False,False,False
8,1,2,1.0,"[2, 1, 1, 0, 0]",712.8000000000001,[2 1 7 4 4],712.8000000000001,945.0,False,True,False,False,False
8,2,1,0.9,"[2, 1, 1, 0, 0]",487.8,[2 1 7 4 4],487.8,176.4,False,False,False,False,False
9,1,1,1.0,[],,[3 2 2 9 2],,,,,,,
10,1,1,1.0,[],,[2 2 2 3 5],,,,,,,
11,1,1,1.0,"[1, 1, 1, 1, 1]",1027.0,[2 6 4 4 5],,94.0,False,False,False,False,False
11,1,2,1.0,"[0, 3, 0, 3, 0]",939.6,[2 6 4 4 5],939.6,414.0,False,False,False,False,False
