game_num,round_num,player,discount_rate,offer,value,items,your_side_of_current_offer,outside_offer,accepting_an_offer_worse_than_outside_offer,making_an_offer_worse_for_you_than_your_outside_offer,walking_away_from_an_offer_better_than_your_outside_offer,offer_no_items_or_all_items,making_offer_worse_than_previous
0,1,1,1.0,"[1, 2, 2, 1, 1]",383.0,[2 8 4 3 2],,361.0,False,False,False,False,False
0,1,2,1.0,"[1, 3, 3, 1, 1]",523.8000000000001,[2 8 4 3 2],523.8000000000001,181.8,False,False,False,False,False
0,2,1,0.9,[],,[2 8 4 3 2],,,,,,,
1,1,1,1.0,"[1, 2, 2, 1, 0]",266.0,[3 6 7 5 2],,80.0,False,False,False,False,False
1,1,2,1.0,"[1, 3, 2, 2, 1]",1007.1,[3 6 7 5 2],1007.1,538.2,False,False,False,False,False
1,2,1,0.9,"[1, 3, 2, 2, 1]",132.3,[3 6 7 5 2],,72.0,False,False,False,False,False
2,1,1,1.0,"[1, 1, 4, 1, 2]",830.0,[5 2 7 5 3],,518.0,False,False,False,False,False
2,1,2,1.0,"[3, 1, 5, 2, 1]",526.5,[5 2 7 5 3],526.5,202.5,False,False,False,False,False
2,2,1,0.9,"[3, 1, 5, 2, 1]",622.8000000000001,[5 2 7 5 3],,466.2,False,False,False,False,False
3,1,1,1.0,"[3, 3, 3, 3, 2]",692.0,[5 5 5 5 6],,615.0,False,False,False,False,False
3,1,2,1.0,"[3, 3, 3, 3, 2]",717.0,[5 5 5 5 6],,373.0,False,False,False,False,False
4,1,1,1.0,"[1, 2, 0, 6, 4]",595.0,[ 4  8  2 10  6],,246.0,False,False,False,False,False
4,1,2,1.0,"[1, 6, 1, 2, 1]",1397.7,[ 4  8  2 10  6],1397.7,964.8000000000001,False,False,False,False,False
4,2,1,0.9,"[1, 6, 1, 2, 1]",378.90000000000003,[ 4  8  2 10  6],,221.4,False,False,False,False,False
5,1,1,1.0,"[1, 0, 2, 2, 3]",884.0,[5 2 3 3 6],,975.0,False,True,False,False,False
5,1,2,1.0,"[3, 0, 1, 2, 2]",730.8000000000001,[5 2 3 3 6],730.8000000000001,567.9,False,False,False,False,False
5,2,1,0.9,[],,[5 2 3 3 6],,,,,,,
6,1,1,1.0,"[2, 3, 2, 3, 1]",975.0,[ 4  5  3 10  4],,1077.0,False,True,False,False,False
7,1,1,1.0,"[0, 2, 1, 1, 2]",681.0,[1 3 3 6 5],,680.0,False,False,False,False,False
7,1,2,1.0,"[0, 1, 2, 2, 3]",607.5,[1 3 3 6 5],607.5,311.40000000000003,False,False,False,False,False
7,2,1,0.9,[],,[1 3 3 6 5],,,,,,,
8,1,1,1.0,"[2, 1, 1, 2, 3]",838.0,[5 6 4 5 6],,552.0,False,False,False,False,False
8,1,2,1.0,"[1, 6, 1, 3, 1]",1085.4,[5 6 4 5 6],1085.4,1243.8,False,True,False,False,False
8,2,1,0.9,"[1, 6, 1, 3, 1]",645.3000000000001,[5 6 4 5 6],,496.8,False,False,False,False,False
9,1,1,1.0,"[1, 1, 2, 0, 6]",779.0,[4 4 6 2 8],,834.0,False,True,False,False,False
10,1,1,1.0,"[0, 0, 2, 1, 0]",497.0,[2 2 4 2 1],,57.0,False,False,False,False,False
11,1,1,1.0,"[0, 3, 1, 2, 2]",436.0,[1 5 3 3 5],,95.0,False,False,False,False,False
11,1,2,1.0,"[1, 1, 1, 2, 3]",447.3,[1 5 3 3 5],447.3,164.70000000000002,False,False,False,False,False
11,2,1,0.9,"[0, 3, 1, 2, 2]",392.40000000000003,[1 5 3 3 5],392.40000000000003,85.5,False,False,False,False,False
11,2,2,0.9,"[0, 3, 1, 2, 2]",323.1,[1 5 3 3 5],,164.70000000000002,False,False,False,False,False
12,1,1,1.0,"[0, 2, 1, 1, 3]",473.0,[0 3 4 5 4],,424.0,False,False,False,False,False
12,1,2,1.0,"[0, 2, 3, 1, 3]",427.5,[0 3 4 5 4],427.5,489.6,False,True,False,False,False
12,2,1,0.9,[],,[0 3 4 5 4],,,,,,,
13,1,1,1.0,"[2, 2, 2, 2, 4]",875.0,[6 7 6 3 8],,361.0,False,False,False,False,False
13,1,2,1.0,"[2, 2, 3, 2, 5]",942.3000000000001,[6 7 6 3 8],942.3000000000001,137.70000000000002,False,False,False,False,False
