game_num,round_num,step_num,player,is_strict_ef,is_one_item_ef,is_final_allocation,final_strict_ef,final_one_item_ef,outside_consistent,offer_increasing
0,1,1,1,True,False,True,True,True,True,True
0,1,2,2,True,False,True,True,True,True,True
1,1,1,1,True,False,True,True,True,True,True
1,1,2,2,True,False,True,True,True,True,True
3,1,1,1,True,False,False,False,False,False,True
3,1,2,2,False,False,False,False,False,False,True
5,1,1,1,False,False,False,False,False,True,True
5,1,2,2,False,False,False,False,False,True,True
5,2,1,1,True,False,True,True,True,True,True
5,2,2,2,False,False,True,True,True,True,True
7,1,1,1,True,False,True,True,True,True,True
7,1,2,2,True,False,True,True,True,True,True
8,1,1,1,True,False,True,False,True,False,True
8,1,2,2,True,False,True,False,True,False,True
9,1,1,1,True,False,True,False,False,False,True
9,1,2,2,True,False,True,False,False,False,True
10,1,1,1,True,False,True,False,False,False,True
10,1,2,2,True,False,True,False,False,False,True
11,1,1,1,False,False,False,False,False,False,True
11,1,2,2,False,False,False,False,False,False,True
11,2,1,1,True,False,True,True,True,False,True
11,2,2,2,True,False,True,True,True,False,True
13,1,1,1,True,False,True,True,True,True,True
13,1,2,2,True,False,True,True,True,True,True
14,1,1,1,True,False,True,False,False,True,True
14,1,2,2,True,False,True,False,False,True,True
15,1,1,1,True,False,True,False,False,False,True
15,1,2,2,True,False,True,False,False,False,True
16,1,1,1,True,False,True,False,True,False,True
16,1,2,2,True,False,True,False,True,False,True
18,1,1,1,False,False,False,False,False,False,True
18,1,2,2,False,False,False,False,False,False,True
19,1,1,1,True,False,False,False,False,True,True
19,1,2,2,False,False,False,False,False,True,True
20,1,1,1,False,False,False,False,False,False,True
20,1,2,2,True,False,False,False,False,False,True
20,2,1,1,True,False,True,True,True,False,True
20,2,2,2,True,False,True,True,True,False,True
21,1,1,1,True,False,True,True,True,True,True
21,1,2,2,True,False,True,True,True,True,True
25,1,1,1,True,False,True,True,True,True,True
25,1,2,2,True,False,True,True,True,True,True
26,1,1,1,True,False,True,True,True,True,True
26,1,2,2,True,False,True,True,True,True,True
28,1,1,1,False,False,True,True,True,False,True
28,1,2,2,True,False,True,True,True,False,True
30,1,1,1,True,False,True,True,True,True,True
30,1,2,2,True,False,True,True,True,True,True
31,1,1,1,True,False,True,True,True,False,True
31,1,2,2,True,False,True,True,True,False,True
32,1,1,1,True,False,True,True,True,False,True
32,1,2,2,True,False,True,True,True,False,True
33,1,1,1,True,False,True,True,True,True,True
33,1,2,2,True,False,True,True,True,True,True
34,1,1,1,True,False,False,False,False,False,True
34,1,2,2,False,False,False,False,False,False,True
34,2,1,1,False,False,True,True,True,False,True
34,2,2,2,True,False,True,True,True,False,True
35,1,1,1,True,False,True,True,True,True,True
35,1,2,2,True,False,True,True,True,True,True
36,1,1,1,False,False,False,False,False,True,True
36,1,2,2,True,False,False,False,False,True,True
38,1,1,1,True,False,True,False,False,False,True
38,1,2,2,True,False,True,False,False,False,True
40,1,1,1,True,False,True,False,True,True,True
40,1,2,2,True,False,True,False,True,True,True
41,1,1,1,True,False,True,True,True,False,True
41,1,2,2,False,False,True,True,True,False,True
43,1,1,1,True,False,False,False,False,True,True
43,1,2,2,False,False,False,False,False,True,True
43,2,1,1,True,False,True,True,True,True,True
43,2,2,2,False,False,True,True,True,True,True
44,1,1,1,False,False,False,False,False,False,True
44,1,2,2,False,False,False,False,False,False,True
45,1,1,1,True,False,True,True,True,False,True
45,1,2,2,True,False,True,True,True,False,True
46,1,1,1,False,False,False,False,False,False,False
46,1,2,2,True,False,False,False,False,False,False
47,1,1,1,True,False,True,False,False,True,True
47,1,2,2,True,False,True,False,False,True,True
50,1,1,1,True,False,False,False,False,True,True
50,1,2,2,False,False,False,False,False,True,True
50,2,1,1,True,False,True,True,True,True,True
