game_num,round_num,step_num,player,is_strict_ef,is_one_item_ef,is_final_allocation,final_strict_ef,final_one_item_ef,outside_consistent,offer_increasing
1,1,1,1,False,False,True,True,True,False,True
1,1,2,2,True,False,True,True,True,False,True
5,1,1,1,False,False,True,True,True,False,True
5,1,2,2,False,False,True,True,True,False,True
6,1,1,1,False,False,False,False,False,True,True
6,1,2,2,False,False,False,False,False,True,True
7,1,1,1,True,False,True,False,True,False,True
7,1,2,2,True,False,True,False,True,False,True
8,1,1,1,True,False,True,True,True,True,True
8,1,2,2,True,False,True,True,True,True,True
10,1,1,1,True,False,True,True,True,True,True
10,1,2,2,True,False,True,True,True,True,True
11,1,1,1,False,False,False,False,False,True,True
11,1,2,2,False,False,False,False,False,True,True
12,1,1,1,True,False,True,False,False,True,True
12,1,2,2,True,False,True,False,False,True,True
13,1,1,1,False,False,False,False,False,True,True
13,1,2,2,False,False,False,False,False,True,True
14,1,1,1,False,False,False,False,False,True,True
14,1,2,2,False,False,False,False,False,True,True
16,1,1,1,True,False,True,True,True,True,True
16,1,2,2,True,False,True,True,True,True,True
17,1,1,1,True,False,False,False,False,True,True
17,1,2,2,False,False,False,False,False,True,True
19,1,1,1,False,False,False,False,False,True,True
19,1,2,2,True,False,False,False,False,True,True
20,1,1,1,False,False,False,False,False,True,True
20,1,2,2,True,False,False,False,False,True,True
21,1,1,1,True,False,True,False,True,False,True
21,1,2,2,True,False,True,False,True,False,True
22,1,1,1,False,False,False,False,False,True,True
22,1,2,2,True,False,False,False,False,True,True
23,1,1,1,False,False,True,True,True,False,True
23,1,2,2,False,False,True,True,True,False,True
24,1,1,1,False,False,False,False,False,True,True
24,1,2,2,True,False,False,False,False,True,True
24,2,1,1,True,False,True,True,True,True,True
24,2,2,2,True,False,True,True,True,True,True
27,1,1,1,True,False,True,True,True,False,True
27,1,2,2,True,False,True,True,True,False,True
29,1,1,1,False,False,True,True,True,False,True
29,1,2,2,True,False,True,True,True,False,True
30,1,1,1,True,False,True,True,True,False,True
30,1,2,2,True,False,True,True,True,False,True
31,1,1,1,False,False,True,True,True,True,True
31,1,2,2,True,False,True,True,True,True,True
32,1,1,1,True,False,False,False,False,False,True
32,1,2,2,False,False,False,False,False,False,True
33,1,1,1,False,False,False,False,False,True,True
33,1,2,2,True,False,False,False,False,True,True
35,1,1,1,False,False,True,True,True,False,True
35,1,2,2,True,False,True,True,True,False,True
38,1,1,1,True,False,True,True,True,True,True
38,1,2,2,True,False,True,True,True,True,True
40,1,1,1,False,False,True,True,True,True,True
40,1,2,2,False,False,True,True,True,True,True
44,1,1,1,False,False,False,False,False,True,True
44,1,2,2,True,False,False,False,False,True,True
45,1,1,1,True,False,True,False,True,True,True
45,1,2,2,True,False,True,False,True,True,True
46,1,1,1,False,False,False,False,False,True,True
46,1,2,2,False,False,False,False,False,True,True
46,2,1,1,False,False,True,True,True,True,True
46,2,2,2,False,False,True,True,True,True,True
47,1,1,1,False,False,True,True,True,False,True
47,1,2,2,True,False,True,True,True,False,True
48,1,1,1,True,False,True,False,True,False,True
48,1,2,2,True,False,True,False,True,False,True
49,1,1,1,False,False,True,True,True,False,True
49,1,2,2,False,False,True,True,True,False,True
50,1,1,1,True,False,True,False,False,False,True
50,1,2,2,True,False,True,False,False,False,True
54,1,1,1,False,False,True,True,True,False,True
54,1,2,2,False,False,True,True,True,False,True
55,1,1,1,False,False,True,True,True,False,True
55,1,2,2,False,False,True,True,True,False,True
57,1,1,1,True,False,True,True,True,True,True
57,1,2,2,True,False,True,True,True,True,True
58,1,1,1,False,False,False,False,False,True,True
58,1,2,2,True,False,False,False,False,True,True
60,1,1,1,False,False,True,True,True,False,True
60,1,2,2,True,False,True,True,True,False,True
62,1,1,1,False,False,False,False,False,True,True
62,1,2,2,True,False,False,False,False,True,True
65,1,1,1,False,False,False,False,False,True,True
65,1,2,2,True,False,False,False,False,True,True
67,1,1,1,False,False,False,False,False,True,True
67,1,2,2,False,False,False,False,False,True,True
67,2,1,1,True,False,True,True,True,True,True
67,2,2,2,True,False,True,True,True,True,True
69,1,1,1,True,False,True,True,True,False,True
69,1,2,2,True,False,True,True,True,False,True
70,1,1,1,False,False,False,False,False,True,True
70,1,2,2,False,False,False,False,False,True,True
70,2,1,1,True,False,True,True,True,True,True
70,2,2,2,True,False,True,True,True,True,True
71,1,1,1,False,False,False,False,False,True,True
71,1,2,2,True,False,False,False,False,True,True
72,1,1,1,True,False,True,True,True,False,True
72,1,2,2,False,False,True,True,True,False,True
76,1,1,1,False,False,True,True,True,False,True
76,1,2,2,False,False,True,True,True,False,True
77,1,1,1,True,False,True,False,False,True,True
77,1,2,2,True,False,True,False,False,True,True
79,1,1,1,True,False,True,False,False,False,True
79,1,2,2,True,False,True,False,False,False,True
86,1,1,1,True,False,True,False,False,True,True
86,1,2,2,True,False,True,False,False,True,True
87,1,1,1,False,False,False,False,False,False,True
87,1,2,2,False,False,False,False,False,False,True
88,1,1,1,False,False,True,True,True,False,True
88,1,2,2,True,False,True,True,True,False,True
90,1,1,1,False,False,False,False,False,True,True
90,1,2,2,True,False,False,False,False,True,True
92,1,1,1,False,False,False,False,False,True,True
92,1,2,2,True,False,False,False,False,True,True
95,1,1,1,False,False,True,True,True,False,True
95,1,2,2,False,False,True,True,True,False,True
96,1,1,1,True,False,True,True,True,True,True
96,1,2,2,True,False,True,True,True,True,True
97,1,1,1,False,False,False,False,False,True,True
97,1,2,2,True,False,False,False,False,True,True
