game_num,round_num,player,discount_rate,offer,value,items,your_side_of_current_offer,outside_offer,accepting_an_offer_worse_than_outside_offer,making_an_offer_worse_for_you_than_your_outside_offer,walking_away_from_an_offer_better_than_your_outside_offer,offer_no_items_or_all_items,making_offer_worse_than_previous
0,1,1,1.0,"[5, 2, 2, 1, 1]",699.0,[8 6 7 5 4],,190.0,False,False,False,False,False
0,1,2,1.0,"[5, 2, 2, 1, 1]",315.0,[8 6 7 5 4],,62.0,False,False,False,False,False
1,1,1,1.0,"[1, 2, 1, 1, 1]",237.0,[2 5 3 2 3],,59.0,False,False,False,False,False
1,1,2,1.0,"[1, 3, 2, 1, 2]",51.300000000000004,[2 5 3 2 3],51.300000000000004,68.4,False,True,False,False,True
1,2,1,0.9,"[1, 3, 2, 1, 2]",213.3,[2 5 3 2 3],,53.1,False,False,False,False,False
2,1,1,1.0,"[3, 3, 1, 2, 3]",689.0,[8 7 2 4 7],,589.0,False,False,False,False,False
3,1,1,1.0,"[0, 3, 2, 0, 0]",348.0,[1 6 3 1 3],,143.0,False,False,False,False,False
3,1,2,1.0,"[1, 3, 1, 1, 2]",98.10000000000001,[1 6 3 1 3],98.10000000000001,160.20000000000002,False,True,False,False,False
3,2,1,0.9,[],,[1 6 3 1 3],,,,,,,
4,1,1,1.0,"[4, 1, 1, 3, 1]",852.0,[9 2 2 7 3],,556.0,False,False,False,False,False
5,1,1,1.0,"[2, 3, 4, 0, 2]",396.0,[4 7 8 2 4],,477.0,False,True,False,False,False
5,1,2,1.0,"[1, 6, 0, 0, 0]",805.5,[4 7 8 2 4],805.5,142.20000000000002,False,False,False,False,False
5,2,1,0.9,[],,[4 7 8 2 4],,,,,,,
6,1,1,1.0,"[1, 1, 0, 2, 1]",842.0,[3 4 2 5 4],,375.0,False,False,False,False,False
7,1,1,1.0,"[1, 2, 2, 2, 2]",566.0,[3 6 5 5 6],,502.0,False,False,False,False,False
7,1,2,1.0,"[1, 2, 2, 2, 2]",415.0,[3 6 5 5 6],,280.0,False,False,False,False,False
8,1,1,1.0,"[0, 3, 1, 4, 0]",716.0,[2 5 5 8 4],,429.0,False,False,False,False,False
8,1,2,1.0,"[2, 2, 2, 4, 2]",747.0,[2 5 5 8 4],747.0,478.8,False,False,False,False,False
8,2,1,0.9,"[2, 2, 2, 4, 2]",417.6,[2 5 5 8 4],,386.1,False,False,False,False,False
9,1,1,1.0,"[0, 0, 1, 0, 0]",612.0,[2 2 7 2 5],,256.0,False,False,False,False,False
9,1,2,1.0,"[2, 2, 6, 2, 4]",83.7,[2 2 7 2 5],83.7,548.1,False,True,False,False,False
9,2,1,0.9,[],,[2 2 7 2 5],,,,,,,
10,1,1,1.0,[],,[4 5 3 3 6],,,,,,,
11,1,1,1.0,"[1, 2, 3, 2, 2]",648.0,[3 5 6 4 4],,265.0,False,False,False,False,False
12,1,1,1.0,"[2, 2, 3, 1, 4]",899.0,[5 5 7 2 9],,929.0,False,True,False,False,False
13,1,1,1.0,"[1, 3, 2, 2, 2]",619.0,[2 6 4 4 4],,777.0,False,True,False,False,False
14,1,1,1.0,"[2, 4, 1, 3, 2]",505.0,[5 4 3 7 5],,466.0,False,False,False,False,False
14,1,2,1.0,"[2, 4, 1, 3, 2]",429.0,[5 4 3 7 5],,363.0,False,False,False,False,False
15,1,1,1.0,"[4, 2, 2, 1, 3]",350.0,[8 4 4 3 5],,173.0,False,False,False,False,False
15,1,2,1.0,"[4, 2, 2, 1, 3]",485.0,[8 4 4 3 5],,170.0,False,False,False,False,False
16,1,1,1.0,"[1, 1, 1, 1, 1]",1048.0,[5 3 4 6 4],,73.0,False,False,False,False,False
17,1,1,1.0,"[3, 0, 3, 1, 1]",826.0,[6 4 7 4 2],,14.0,False,False,False,False,False
18,1,1,1.0,"[2, 3, 0, 0, 1]",529.0,[5 5 1 2 2],,231.0,False,False,False,False,False
19,1,1,1.0,"[1, 2, 3, 0, 4]",356.0,[3 4 5 1 8],,380.0,False,True,False,False,False
19,1,2,1.0,"[2, 2, 3, 0, 4]",270.0,[3 4 5 1 8],270.0,394.2,False,True,False,False,False
19,2,1,0.9,[],,[3 4 5 1 8],,,,,,,
20,1,1,1.0,"[2, 2, 4, 3, 1]",561.0,[4 5 8 5 2],,303.0,False,False,False,False,False
20,1,2,1.0,"[1, 2, 3, 1, 0]",1081.8,[4 5 8 5 2],1081.8,1136.7,False,True,False,False,False
20,2,1,0.9,[],,[4 5 8 5 2],,,,,,,
