game_num,round_num,step_num,player,is_strict_ef,is_one_item_ef,is_final_allocation,final_strict_ef,final_one_item_ef,outside_consistent,offer_increasing
0,1,1,1,True,False,False,False,False,True,True
0,1,2,2,False,False,False,False,False,True,True
0,2,1,1,True,False,False,False,False,True,True
0,2,2,2,False,False,False,False,False,True,True
1,1,1,1,False,False,False,False,False,True,False
1,1,2,2,False,False,False,False,False,True,False
1,2,1,1,True,False,False,False,False,True,False
1,2,2,2,False,False,False,False,False,True,False
1,3,1,1,False,False,True,True,True,True,False
1,3,2,2,False,False,True,True,True,True,False
2,1,1,1,True,False,False,False,False,True,True
2,1,2,2,False,False,False,False,False,True,True
2,2,1,1,True,False,False,False,False,True,True
2,2,2,2,False,False,False,False,False,True,True
2,3,1,1,True,False,True,True,True,True,True
2,3,2,2,False,False,True,True,True,True,True
3,1,1,1,False,False,False,False,False,False,True
3,1,2,2,True,False,False,False,False,False,True
3,2,1,1,False,False,False,False,False,False,True
3,2,2,2,False,False,False,False,False,False,True
3,3,1,1,False,False,True,True,True,False,True
3,3,2,2,True,False,True,True,True,False,True
4,1,1,1,False,False,False,False,False,False,True
4,1,2,2,True,False,False,False,False,False,True
4,2,1,1,False,False,False,False,False,False,True
4,2,2,2,True,False,False,False,False,False,True
4,3,1,1,False,False,True,True,True,False,True
4,3,2,2,True,False,True,True,True,False,True
5,1,1,1,True,False,False,False,False,True,True
5,1,2,2,False,False,False,False,False,True,True
5,2,1,1,False,False,False,False,False,True,True
5,2,2,2,False,False,False,False,False,True,True
6,1,1,1,False,False,False,False,False,True,True
6,1,2,2,True,False,False,False,False,True,True
6,2,1,1,False,False,False,False,False,True,True
6,2,2,2,True,False,False,False,False,True,True
6,3,1,1,False,False,True,True,True,True,True
6,3,2,2,True,False,True,True,True,True,True
7,1,1,1,True,False,False,False,False,False,True
7,1,2,2,False,False,False,False,False,False,True
7,2,1,1,False,False,False,False,False,False,True
7,2,2,2,False,False,False,False,False,False,True
7,3,1,1,True,False,True,True,True,False,True
7,3,2,2,False,False,True,True,True,False,True
8,1,1,1,True,False,False,False,False,False,True
8,1,2,2,True,False,False,False,False,False,True
8,2,1,1,True,False,False,False,False,False,True
