game_num,round_num,player,discount_rate,offer,value,items,your_side_of_current_offer,outside_offer,accepting_an_offer_worse_than_outside_offer,making_an_offer_worse_for_you_than_your_outside_offer,walking_away_from_an_offer_better_than_your_outside_offer,offer_no_items_or_all_items,making_offer_worse_than_previous
0,1,1,1.0,"[1, 1, 1, 1, 1]",945.0,[4 5 8 1 2],,456.0,False,False,False,False,False
0,1,2,1.0,"[0, 0, 0, 0, 0]",675.0,[4 5 8 1 2],675.0,492.3,False,False,False,True,False
0,2,1,0.9,"[0, 0, 0, 0, 0]",1119.6000000000001,[4 5 8 1 2],1119.6000000000001,410.40000000000003,False,False,False,True,False
0,2,2,0.9,"[0, 0, 0, 0, 0]",607.5,[4 5 8 1 2],607.5,443.07000000000005,False,False,False,True,False
0,3,1,0.81,"[0, 0, 0, 0, 0]",1007.6400000000001,[4 5 8 1 2],1007.6400000000001,369.36,False,False,False,True,False
1,1,1,1.0,"[0, 0, 1, 1, 0]",1433.0,[3 3 4 7 5],,1319.0,False,False,False,False,False
1,1,2,1.0,"[1, 1, 1, 3, 1]",665.1,[3 3 4 7 5],665.1,121.5,False,False,False,False,False
1,2,1,0.9,"[1, 1, 2, 4, 1]",882.9,[3 3 4 7 5],882.9,1187.1000000000001,False,True,False,False,False
1,2,2,0.9,"[1, 1, 2, 5, 3]",413.1,[3 3 4 7 5],413.1,109.35000000000001,False,False,False,False,False
1,3,1,0.81,[],,[3 3 4 7 5],,,,,,,
2,1,1,1.0,"[1, 1, 1, 1, 1]",804.0,[6 4 4 5 4],,386.0,False,False,False,False,False
2,1,2,1.0,"[1, 1, 1, 1, 1]",337.0,[6 4 4 5 4],,60.0,False,False,False,False,False
3,1,1,1.0,"[0, 0, 0, 0, 0]",818.0,[2 3 2 5 4],,177.0,False,False,False,True,False
3,1,2,1.0,"[0, 0, 0, 0, 0]",375.3,[2 3 2 5 4],375.3,35.1,False,False,False,True,False
3,2,1,0.9,"[0, 0, 0, 0, 0]",736.2,[2 3 2 5 4],736.2,159.3,False,False,False,True,False
3,2,2,0.9,"[0, 0, 0, 0, 0]",337.77000000000004,[2 3 2 5 4],337.77000000000004,31.590000000000003,False,False,False,True,False
3,3,1,0.81,"[0, 0, 0, 0, 0]",662.58,[2 3 2 5 4],662.58,143.37,False,False,False,True,False
4,1,1,1.0,"[0, 0, 0, 0, 0]",881.0,[3 1 4 5 5],,548.0,False,False,False,True,False
4,1,2,1.0,"[0, 0, 0, 0, 0]",1007.1,[3 1 4 5 5],1007.1,271.8,False,False,False,True,False
4,2,1,0.9,"[1, 1, 1, 1, 1]",552.6,[3 1 4 5 5],552.6,493.2,False,False,False,False,False
4,2,2,0.9,"[0, 0, 0, 0, 0]",906.3900000000001,[3 1 4 5 5],906.3900000000001,244.62,False,False,False,True,False
4,3,1,0.81,"[1, 1, 1, 1, 1]",497.34000000000003,[3 1 4 5 5],497.34000000000003,443.88000000000005,False,False,False,False,False
5,1,1,1.0,"[1, 2, 1, 2, 2]",931.0,[3 6 3 6 5],,890.0,False,False,False,False,False
5,1,2,1.0,"[0, 0, 0, 0, 0]",777.6,[3 6 3 6 5],777.6,589.5,False,False,False,True,False
5,2,1,0.9,"[1, 2, 1, 2, 2]",837.9,[3 6 3 6 5],837.9,801.0,False,False,False,False,False
6,1,1,1.0,"[1, 1, 1, 1, 1]",1004.0,[8 4 2 3 3],,929.0,False,False,False,False,False
6,1,2,1.0,"[0, 0, 0, 0, 0]",748.8000000000001,[8 4 2 3 3],748.8000000000001,448.2,False,False,False,True,False
6,2,1,0.9,"[1, 0, 0, 0, 0]",1124.1000000000001,[8 4 2 3 3],1124.1000000000001,836.1,False,False,False,False,False
6,2,2,0.9,"[0, 1, 0, 0, 0]",619.6500000000001,[8 4 2 3 3],619.6500000000001,403.38000000000005,False,False,False,False,False
6,3,1,0.81,"[0, 0, 0, 0, 0]",1066.77,[8 4 2 3 3],1066.77,752.49,False,False,False,True,False
7,1,1,1.0,"[0, 0, 0, 0, 0]",1132.0,[3 4 4 3 8],,968.0,False,False,False,True,False
7,1,2,1.0,"[1, 2, 2, 1, 4]",547.2,[3 4 4 3 8],547.2,450.90000000000003,False,False,False,False,False
7,2,1,0.9,"[0, 0, 0, 0, 0]",1018.8000000000001,[3 4 4 3 8],1018.8000000000001,871.2,False,False,False,True,False
7,2,2,0.9,"[0, 0, 0, 0, 0]",877.23,[3 4 4 3 8],877.23,405.81,False,False,False,True,False
7,3,1,0.81,"[0, 0, 0, 0, 0]",916.9200000000001,[3 4 4 3 8],916.9200000000001,784.08,False,False,False,True,False
8,1,1,1.0,"[1, 1, 1, 0, 1]",196.0,[3 4 3 0 4],,44.0,False,False,False,False,False
8,1,2,1.0,"[1, 1, 1, 0, 1]",173.0,[3 4 3 0 4],,99.0,False,False,False,False,False
9,1,1,1.0,"[1, 1, 1, 1, 1]",1234.0,[3 4 5 9 5],,1045.0,False,False,False,False,False
9,1,2,1.0,"[0, 0, 0, 0, 0]",572.4,[3 4 5 9 5],572.4,102.60000000000001,False,False,False,True,False
9,2,1,0.9,"[0, 0, 0, 1, 0]",1267.2,[3 4 5 9 5],1267.2,940.5,False,False,False,False,False
9,2,2,0.9,"[0, 0, 0, 0, 0]",515.1600000000001,[3 4 5 9 5],515.1600000000001,92.34,False,False,False,True,False
