game_num,round_num,step_num,player,is_strict_ef,is_one_item_ef,is_final_allocation,final_strict_ef,final_one_item_ef,outside_consistent,offer_increasing
0,1,1,1,False,False,True,True,True,False,True
0,1,2,2,True,False,True,True,True,False,True
2,1,1,1,False,False,False,False,False,False,True
2,1,2,2,False,False,False,False,False,False,True
4,1,1,1,False,False,False,False,False,True,True
4,1,2,2,False,False,False,False,False,True,True
4,2,1,1,True,False,True,True,True,True,True
4,2,2,2,True,False,True,True,True,True,True
5,1,1,1,False,False,False,False,False,True,True
5,1,2,2,False,False,False,False,False,True,True
5,2,1,1,False,False,True,True,True,True,True
5,2,2,2,False,False,True,True,True,True,True
8,1,1,1,False,False,True,True,True,False,True
8,1,2,2,False,False,True,True,True,False,True
10,1,1,1,False,False,False,False,False,True,True
10,1,2,2,True,False,False,False,False,True,True
11,1,1,1,False,False,False,False,False,False,True
11,1,2,2,False,False,False,False,False,False,True
12,1,1,1,False,False,False,False,False,True,True
12,1,2,2,True,False,False,False,False,True,True
13,1,1,1,True,False,False,False,False,False,True
13,1,2,2,False,False,False,False,False,False,True
14,1,1,1,False,False,False,False,False,True,True
14,1,2,2,True,False,False,False,False,True,True
15,1,1,1,False,False,False,False,False,False,True
15,1,2,2,False,False,False,False,False,False,True
17,1,1,1,False,False,False,False,False,True,True
17,1,2,2,True,False,False,False,False,True,True
18,1,1,1,False,False,True,True,True,False,True
18,1,2,2,True,False,True,True,True,False,True
19,1,1,1,False,False,True,True,True,False,True
19,1,2,2,True,False,True,True,True,False,True
20,1,1,1,False,False,False,False,False,True,True
20,1,2,2,True,False,False,False,False,True,True
21,1,1,1,True,False,True,False,False,False,True
21,1,2,2,True,False,True,False,False,False,True
23,1,1,1,True,False,False,False,False,True,True
23,1,2,2,False,False,False,False,False,True,True
23,2,1,1,True,False,True,True,True,True,True
23,2,2,2,True,False,True,True,True,True,True
26,1,1,1,True,False,True,False,True,False,True
26,1,2,2,True,False,True,False,True,False,True
27,1,1,1,False,False,False,False,False,True,True
27,1,2,2,True,False,False,False,False,True,True
27,2,1,1,True,False,True,True,True,True,True
27,2,2,2,True,False,True,True,True,True,True
28,1,1,1,False,False,True,True,True,False,True
28,1,2,2,True,False,True,True,True,False,True
29,1,1,1,False,False,False,False,False,True,True
29,1,2,2,False,False,False,False,False,True,True
30,1,1,1,False,False,True,False,True,False,True
30,1,2,2,False,False,True,False,True,False,True
31,1,1,1,False,False,False,False,False,True,True
31,1,2,2,False,False,False,False,False,True,True
32,1,1,1,False,False,True,True,True,False,True
32,1,2,2,False,False,True,True,True,False,True
33,1,1,1,True,False,True,True,True,False,True
33,1,2,2,True,False,True,True,True,False,True
34,1,1,1,False,False,False,False,False,True,True
34,1,2,2,True,False,False,False,False,True,True
34,2,1,1,False,False,True,True,True,True,True
34,2,2,2,False,False,True,True,True,True,True
35,1,1,1,False,False,True,True,True,False,True
35,1,2,2,True,False,True,True,True,False,True
36,1,1,1,False,False,False,False,False,False,True
36,1,2,2,False,False,False,False,False,False,True
39,1,1,1,False,False,False,False,False,True,True
39,1,2,2,False,False,False,False,False,True,True
40,1,1,1,False,False,True,True,True,False,True
40,1,2,2,False,False,True,True,True,False,True
41,1,1,1,True,False,True,True,True,False,True
41,1,2,2,False,False,True,True,True,False,True
43,1,1,1,False,False,False,False,False,True,True
43,1,2,2,True,False,False,False,False,True,True
45,1,1,1,False,False,False,False,False,False,True
45,1,2,2,False,False,False,False,False,False,True
45,2,1,1,False,False,True,True,True,False,True
45,2,2,2,False,False,True,True,True,False,True
46,1,1,1,False,False,False,False,False,True,True
46,1,2,2,False,False,False,False,False,True,True
46,2,1,1,True,False,True,True,True,True,True
46,2,2,2,True,False,True,True,True,True,True
48,1,1,1,False,False,False,False,False,True,True
48,1,2,2,True,False,False,False,False,True,True
49,1,1,1,True,False,True,True,True,True,True
49,1,2,2,True,False,True,True,True,True,True
50,1,1,1,False,False,False,False,False,False,True
50,1,2,2,True,False,False,False,False,False,True
51,1,1,1,True,False,True,True,True,True,True
51,1,2,2,True,False,True,True,True,True,True
52,1,1,1,False,False,False,False,False,False,True
52,1,2,2,False,False,False,False,False,False,True
53,1,1,1,False,False,False,False,False,True,True
53,1,2,2,True,False,False,False,False,True,True
53,2,1,1,False,False,True,True,True,True,True
53,2,2,2,False,False,True,True,True,True,True
55,1,1,1,False,False,True,True,True,False,True
55,1,2,2,False,False,True,True,True,False,True
56,1,1,1,False,False,False,False,False,False,True
56,1,2,2,False,False,False,False,False,False,True
56,2,1,1,True,False,True,False,True,False,True
56,2,2,2,False,False,True,False,True,False,True
57,1,1,1,False,False,True,True,True,False,True
57,1,2,2,True,False,True,True,True,False,True
58,1,1,1,False,False,True,True,True,False,True
58,1,2,2,False,False,True,True,True,False,True
60,1,1,1,False,False,False,False,False,False,False
60,1,2,2,True,False,False,False,False,False,False
61,1,1,1,False,False,False,False,False,False,True
61,1,2,2,True,False,False,False,False,False,True
62,1,1,1,False,False,True,True,True,False,True
62,1,2,2,False,False,True,True,True,False,True
63,1,1,1,False,False,True,True,True,False,True
63,1,2,2,False,False,True,True,True,False,True
64,1,1,1,False,False,False,False,False,True,True
64,1,2,2,True,False,False,False,False,True,True
65,1,1,1,False,False,False,False,False,False,True
65,1,2,2,True,False,False,False,False,False,True
65,2,1,1,True,False,True,True,True,False,True
65,2,2,2,False,False,True,True,True,False,True
