game_num,round_num,player,discount_rate,offer,value,items,your_side_of_current_offer,outside_offer,accepting_an_offer_worse_than_outside_offer,making_an_offer_worse_for_you_than_your_outside_offer,walking_away_from_an_offer_better_than_your_outside_offer,offer_no_items_or_all_items,making_offer_worse_than_previous
0,1,1,1.0,"[3, 4, 1, 1, 0]",334.0,[4 5 2 3 1],,881.0,False,True,False,False,False
1,1,1,1.0,"[2, 1, 1, 1, 1]",913.0,[5 5 4 2 5],,943.0,False,True,False,False,False
1,1,2,1.0,"[4, 4, 1, 0, 1]",787.5,[5 5 4 2 5],787.5,54.9,False,False,False,False,False
1,2,1,0.9,[],,[5 5 4 2 5],,,,,,,
2,1,1,1.0,"[0, 4, 2, 4, 1]",582.0,[1 5 6 5 5],,557.0,False,False,False,False,False
3,1,1,1.0,"[0, 0, 2, 3, 1]",373.0,[1 1 3 5 3],,919.0,False,True,False,False,False
4,1,1,1.0,"[1, 4, 2, 3, 2]",516.0,[3 6 6 5 3],,608.0,False,True,False,False,False
5,1,1,1.0,"[2, 5, 0, 0, 1]",449.0,[3 7 2 2 5],,852.0,False,True,False,False,False
5,1,2,1.0,"[2, 2, 2, 1, 4]",486.90000000000003,[3 7 2 2 5],486.90000000000003,65.7,False,False,False,False,True
5,2,1,0.9,[],,[3 7 2 2 5],,,,,,,
6,1,1,1.0,"[0, 0, 1, 2, 1]",409.0,[1 0 3 5 3],,119.0,False,False,False,False,False
6,1,2,1.0,"[0, 0, 2, 1, 2]",357.3,[1 0 3 5 3],357.3,243.0,False,False,False,False,False
6,2,1,0.9,"[0, 0, 2, 1, 2]",286.2,[1 0 3 5 3],,107.10000000000001,False,False,False,False,False
7,1,1,1.0,"[0, 3, 4, 2, 1]",680.0,[0 4 5 7 5],,889.0,False,True,False,False,False
7,1,2,1.0,"[0, 3, 4, 2, 1]",465.0,[0 4 5 7 5],,12.0,False,False,False,False,False
8,1,1,1.0,"[0, 0, 3, 1, 0]",478.0,[1 2 5 4 0],,50.0,False,False,False,False,False
8,1,2,1.0,"[0, 0, 3, 1, 0]",327.0,[1 2 5 4 0],,198.0,False,False,False,False,False
9,1,1,1.0,"[2, 1, 1, 2, 0]",264.0,[2 3 2 3 1],,375.0,False,True,False,False,False
10,1,1,1.0,"[3, 2, 2, 1, 3]",765.0,[6 6 4 3 4],,125.0,False,False,False,False,False
10,1,2,1.0,"[3, 2, 2, 1, 3]",617.0,[6 6 4 3 4],,183.0,False,False,False,False,False
11,1,1,1.0,"[1, 3, 1, 3, 2]",736.0,[ 2 10  3  6  4],,180.0,False,False,False,False,False
11,1,2,1.0,"[0, 5, 1, 2, 2]",1095.3,[ 2 10  3  6  4],1095.3,803.7,False,False,False,False,False
11,2,1,0.9,"[0, 5, 1, 2, 2]",446.40000000000003,[ 2 10  3  6  4],,162.0,False,False,False,False,False
12,1,1,1.0,"[1, 4, 1, 1, 3]",377.0,[3 6 1 4 5],,18.0,False,False,False,False,False
12,1,2,1.0,"[1, 4, 1, 1, 3]",837.0,[3 6 1 4 5],,27.0,False,False,False,False,False
13,1,1,1.0,"[2, 2, 1, 3, 3]",922.0,[6 4 5 7 5],,185.0,False,False,False,False,False
13,1,2,1.0,"[1, 1, 2, 4, 4]",1047.6000000000001,[6 4 5 7 5],1047.6000000000001,886.5,False,False,False,False,False
13,2,1,0.9,"[1, 1, 2, 4, 4]",430.2,[6 4 5 7 5],,166.5,False,False,False,False,False
14,1,1,1.0,"[2, 1, 0, 4, 0]",664.0,[4 3 2 8 2],,339.0,False,False,False,False,False
14,1,2,1.0,"[3, 2, 2, 2, 0]",630.9,[4 3 2 8 2],630.9,396.90000000000003,False,False,False,False,False
14,2,1,0.9,"[3, 2, 2, 2, 0]",438.3,[4 3 2 8 2],,305.1,False,False,False,False,False
15,1,1,1.0,"[2, 1, 3, 1, 2]",824.0,[7 4 4 4 7],,862.0,False,True,False,False,False
16,1,1,1.0,"[0, 3, 1, 3, 4]",735.0,[0 7 4 7 6],,333.0,False,False,False,False,False
16,1,2,1.0,"[0, 3, 1, 3, 4]",576.0,[0 7 4 7 6],,196.0,False,False,False,False,False
17,1,1,1.0,"[3, 3, 2, 1, 3]",1029.0,[5 5 4 4 9],,200.0,False,False,False,False,False
17,1,2,1.0,"[2, 2, 2, 1, 3]",1096.2,[5 5 4 4 9],1096.2,156.6,False,False,False,False,False
17,2,1,0.9,"[2, 2, 2, 1, 3]",518.4,[5 5 4 4 9],,180.0,False,False,False,False,False
18,1,1,1.0,"[0, 3, 3, 1, 1]",228.0,[1 7 4 3 4],,383.0,False,True,False,False,False
19,1,1,1.0,"[1, 2, 1, 1, 0]",729.0,[3 3 5 3 1],,342.0,False,False,False,False,False
19,1,2,1.0,"[2, 1, 4, 1, 0]",434.7,[3 3 5 3 1],434.7,204.3,False,False,False,False,False
19,2,1,0.9,"[2, 1, 4, 1, 0]",549.9,[3 3 5 3 1],,307.8,False,False,False,False,False
20,1,1,1.0,"[2, 3, 1, 2, 1]",1128.0,[5 7 4 6 3],,306.0,False,False,False,False,False
20,1,2,1.0,"[2, 4, 1, 2, 2]",681.3000000000001,[5 7 4 6 3],681.3000000000001,494.1,False,False,False,False,False
20,2,1,0.9,"[2, 3, 1, 2, 1]",1015.2,[5 7 4 6 3],1015.2,275.40000000000003,False,False,False,False,False
21,1,1,1.0,"[0, 3, 3, 1, 2]",313.0,[1 4 5 3 3],,580.0,False,True,False,False,False
21,1,2,1.0,"[0, 3, 3, 1, 2]",384.0,[1 4 5 3 3],,325.0,False,False,False,False,False
22,1,1,1.0,"[2, 1, 1, 0, 3]",684.0,[4 3 3 3 6],,112.0,False,False,False,False,False
22,1,2,1.0,"[1, 2, 2, 1, 4]",486.0,[4 3 3 3 6],486.0,296.1,False,False,False,False,False
22,2,1,0.9,"[1, 2, 2, 1, 4]",454.5,[4 3 3 3 6],,100.8,False,False,False,False,False
23,1,1,1.0,"[4, 1, 2, 1, 1]",757.0,[5 2 3 5 4],,744.0,False,False,False,False,False
23,1,2,1.0,"[1, 2, 2, 4, 1]",598.5,[5 2 3 5 4],598.5,477.0,False,False,False,False,False
23,2,1,0.9,[],,[5 2 3 5 4],,,,,,,
24,1,1,1.0,"[2, 4, 0, 1, 0]",1000.0,[8 5 2 5 2],,85.0,False,False,False,False,False
24,1,2,1.0,"[3, 3, 1, 2, 0]",648.9,[8 5 2 5 2],648.9,215.1,False,False,False,False,False
24,2,1,0.9,"[2, 4, 0, 1, 0]",900.0,[8 5 2 5 2],900.0,76.5,False,False,False,False,False
24,2,2,0.9,"[2, 4, 0, 1, 0]",273.6,[8 5 2 5 2],,215.1,False,False,False,False,False
25,1,1,1.0,"[1, 0, 1, 1, 2]",992.0,[5 2 4 4 3],,56.0,False,False,False,False,False
26,1,1,1.0,"[0, 1, 2, 3, 1]",461.0,[1 2 4 4 4],,180.0,False,False,False,False,False
27,1,1,1.0,"[1, 0, 1, 2, 3]",651.0,[5 3 2 5 4],,825.0,False,True,False,False,False
27,1,2,1.0,"[1, 0, 1, 2, 3]",449.0,[5 3 2 5 4],,160.0,False,False,False,False,False
28,1,1,1.0,"[1, 1, 1, 1, 2]",683.0,[3 4 3 5 3],,328.0,False,False,False,False,False
29,1,1,1.0,"[1, 1, 1, 1, 3]",459.0,[3 2 4 4 5],,909.0,False,True,False,False,False
29,1,2,1.0,"[1, 1, 3, 1, 4]",478.8,[3 2 4 4 5],478.8,396.90000000000003,False,False,False,False,False
29,2,1,0.9,[],,[3 2 4 4 5],,,,,,,
30,1,1,1.0,"[1, 3, 0, 3, 1]",400.0,[4 5 1 5 3],,631.0,False,True,False,False,False
30,1,2,1.0,"[1, 3, 0, 3, 1]",448.0,[4 5 1 5 3],,345.0,False,False,False,False,False
31,1,1,1.0,"[1, 2, 1, 0, 0]",353.0,[2 6 4 0 1],,300.0,False,False,False,False,False
31,1,2,1.0,"[1, 3, 1, 0, 0]",417.6,[2 6 4 0 1],417.6,164.70000000000002,False,False,False,False,False
31,2,1,0.9,[],,[2 6 4 0 1],,,,,,,
32,1,1,1.0,"[2, 5, 3, 1, 1]",851.0,[4 7 6 4 3],,222.0,False,False,False,False,False
32,1,2,1.0,"[1, 3, 4, 1, 1]",747.9,[4 7 6 4 3],747.9,643.5,False,False,False,False,False
32,2,1,0.9,"[1, 3, 4, 1, 1]",500.40000000000003,[4 7 6 4 3],,199.8,False,False,False,False,False
33,1,1,1.0,"[2, 4, 1, 1, 2]",1099.0,[ 6 13  3  3  6],,623.0,False,False,False,False,False
33,1,2,1.0,"[3, 7, 1, 2, 4]",431.1,[ 6 13  3  3  6],431.1,413.1,False,False,False,False,False
33,2,1,0.9,"[3, 7, 1, 2, 4]",793.8000000000001,[ 6 13  3  3  6],,560.7,False,False,False,False,False
34,1,1,1.0,"[1, 2, 3, 0, 2]",348.0,[2 4 4 1 4],,254.0,False,False,False,False,False
35,1,1,1.0,"[5, 1, 1, 1, 1]",568.0,[7 2 5 4 5],,776.0,False,True,False,False,False
35,1,2,1.0,"[3, 1, 2, 1, 3]",727.2,[7 2 5 4 5],727.2,427.5,False,False,False,False,False
35,2,1,0.9,[],,[7 2 5 4 5],,,,,,,
36,1,1,1.0,"[0, 3, 5, 2, 0]",868.0,[2 4 7 7 2],,833.0,False,False,False,False,False
37,1,1,1.0,"[1, 2, 0, 4, 1]",652.0,[3 6 2 7 2],,727.0,False,True,False,False,False
38,1,1,1.0,"[1, 2, 3, 2, 0]",466.0,[2 6 6 4 2],,388.0,False,False,False,False,False
38,1,2,1.0,"[1, 2, 3, 2, 0]",418.0,[2 6 6 4 2],,179.0,False,False,False,False,False
39,1,1,1.0,"[1, 1, 2, 2, 1]",588.0,[5 3 3 4 2],,114.0,False,False,False,False,False
40,1,1,1.0,"[7, 2, 4, 0, 1]",291.0,[10  6  5  2  4],,274.0,False,False,False,False,False
40,1,2,1.0,"[8, 1, 1, 0, 2]",1069.2,[10  6  5  2  4],1069.2,808.2,False,False,False,False,False
40,2,1,0.9,[],,[10  6  5  2  4],,,,,,,
41,1,1,1.0,"[1, 3, 3, 1, 1]",917.0,[6 4 5 5 2],,808.0,False,False,False,False,False
42,1,1,1.0,"[2, 2, 1, 2, 1]",666.0,[5 7 3 4 2],,517.0,False,False,False,False,False
43,1,1,1.0,"[1, 2, 3, 1, 0]",409.0,[2 4 5 5 1],,603.0,False,True,False,False,False
44,1,1,1.0,"[3, 1, 4, 1, 1]",993.0,[8 5 9 2 3],,141.0,False,False,False,False,False
44,1,2,1.0,"[2, 4, 6, 0, 2]",829.8000000000001,[8 5 9 2 3],829.8000000000001,655.2,False,False,False,False,False
44,2,1,0.9,"[2, 4, 6, 0, 2]",777.6,[8 5 9 2 3],,126.9,False,False,False,False,False
45,1,1,1.0,"[0, 2, 2, 0, 1]",442.0,[2 3 3 2 1],,44.0,False,False,False,False,False
