game_num,round_num,player,discount_rate,offer,value,items,your_side_of_current_offer,outside_offer,accepting_an_offer_worse_than_outside_offer,making_an_offer_worse_for_you_than_your_outside_offer,walking_away_from_an_offer_better_than_your_outside_offer,offer_no_items_or_all_items,making_offer_worse_than_previous
1,1,1,1.0,"[0, 0, 0, 3, 0]",981.0,[2 3 4 3 6],,44.0,False,False,False,False,False
1,1,2,1.0,"[0, 0, 0, 3, 0]",186.0,[2 3 4 3 6],,808.0,True,False,False,False,False
2,1,1,1.0,[],,[5 3 2 5 3],,,,,,,
3,1,1,1.0,[],,[1 4 5 4 3],,,,,,,
4,1,1,1.0,[],,[3 3 1 7 4],,,,,,,
5,1,1,1.0,[],,[2 3 2 4 5],,,,,,,
6,1,1,1.0,"[4, 5, 0, 0, 0]",961.0,[ 8 10  2  3  5],,441.0,False,False,False,False,False
8,1,1,1.0,"[2, 1, 2, 2, 3]",659.0,[4 3 4 5 6],,584.0,False,False,False,False,False
8,1,2,1.0,"[3, 2, 2, 3, 2]",490.5,[4 3 4 5 6],490.5,513.0,False,True,False,False,True
8,2,1,0.9,[],,[4 3 4 5 6],,,,,,,
9,1,1,1.0,[],,[0 3 4 4 7],,,,,,,
10,1,1,1.0,[],,[3 3 2 5 6],,,,,,,
11,1,1,1.0,[],,[6 5 3 2 2],,,,,,,
12,1,1,1.0,[],,[4 7 3 1 5],,,,,,,
13,1,1,1.0,"[0, 2, 2, 0, 4]",406.0,[1 3 3 1 7],,332.0,False,False,False,False,False
13,1,2,1.0,"[0, 0, 3, 0, 6]",233.1,[1 3 3 1 7],233.1,137.70000000000002,False,False,False,False,True
13,2,1,0.9,[],,[1 3 3 1 7],,,,,,,
15,1,1,1.0,[],,[1 4 3 0 6],,,,,,,
16,1,1,1.0,[],,[6 0 4 6 7],,,,,,,
17,1,1,1.0,[],,[5 6 1 6 3],,,,,,,
18,1,1,1.0,[],,[6 2 4 7 0],,,,,,,
20,1,1,1.0,"[1, 3, 2, 1, 1]",487.0,[2 5 4 3 3],,233.0,False,False,False,False,False
20,1,2,1.0,"[1, 4, 3, 2, 3]",188.1,[2 5 4 3 3],188.1,484.2,False,True,False,False,True
20,2,1,0.9,[],,[2 5 4 3 3],,,,,,,
21,1,1,1.0,"[1, 3, 4, 3, 2]",498.0,[2 5 7 6 4],,277.0,False,False,False,False,False
22,1,1,1.0,[],,[ 8  6 10  4  2],,,,,,,
23,1,1,1.0,"[1, 1, 1, 1, 2]",501.0,[3 3 3 4 5],,400.0,False,False,False,False,False
23,1,2,1.0,"[1, 1, 2, 2, 3]",498.6,[3 3 3 4 5],498.6,236.70000000000002,False,False,False,False,False
23,2,1,0.9,[],,[3 3 3 4 5],,,,,,,
24,1,1,1.0,[],,[1 5 5 3 6],,,,,,,
26,1,1,1.0,"[1, 2, 3, 0, 3]",354.0,[2 4 6 1 7],,392.0,False,True,False,False,False
26,1,2,1.0,"[0, 0, 6, 0, 0]",813.6,[2 4 6 1 7],813.6,58.5,False,False,False,False,False
26,2,1,0.9,[],,[2 4 6 1 7],,,,,,,
27,1,1,1.0,[],,[5 2 4 3 6],,,,,,,
29,1,1,1.0,"[3, 2, 0, 0, 2]",451.0,[6 4 3 1 5],,383.0,False,False,False,False,False
30,1,1,1.0,[],,[3 5 5 2 9],,,,,,,
31,1,1,1.0,[],,[2 4 1 5 4],,,,,,,
32,1,1,1.0,[],,[6 5 3 5 3],,,,,,,
